File,N,Algorithm,Result,Time(s)
dataset/Test-2.txt,80747,A3,1,0.000000000
dataset/Test-2.txt,80747,A4,1,0.000000000
dataset/Test-2.txt,74561,A1,1,0.000050000
dataset/Test-2.txt,74561,A2,1,0.000025000
dataset/Test-2.txt,74561,A3,1,0.000000000
dataset/Test-2.txt,74561,A4,1,0.000000000
dataset/Test-2.txt,40151,A1,1,0.000027000
dataset/Test-2.txt,40151,A2,1,0.000013000
dataset/Test-2.txt,40151,A3,1,0.000001000
dataset/Test-2.txt,40151,A4,1,0.000000000
dataset/Test-2.txt,79279,A1,1,0.000053000
dataset/Test-2.txt,79279,A2,1,0.000027000
dataset/Test-2.txt,79279,A3,1,0.000000000
dataset/Test-2.txt,79279,A4,1,0.000000000
dataset/Test-2.txt,67021,A1,1,0.000045000
dataset/Test-2.txt,67021,A2,1,0.000022000
dataset/Test-2.txt,67021,A3,1,0.000001000
dataset/Test-2.txt,67021,A4,1,0.000000000
dataset/Test-2.txt,95789,A1,1,0.000064000
dataset/Test-2.txt,95789,A2,1,0.000032000
dataset/Test-2.txt,95789,A3,1,0.000000000
dataset/Test-2.txt,95789,A4,1,0.000001000
dataset/Test-2.txt,131891,A1,1,0.000088000
dataset/Test-2.txt,131891,A2,1,0.000045000
dataset/Test-2.txt,131891,A3,1,0.000001000
dataset/Test-2.txt,131891,A4,1,0.000000000
dataset/Test-2.txt,470653,A1,1,0.000315000
dataset/Test-2.txt,470653,A2,1,0.000159000
dataset/Test-2.txt,470653,A3,1,0.000001000
dataset/Test-2.txt,470653,A4,1,0.000000000
dataset/Test-2.txt,474779,A1,1,0.000330000
dataset/Test-2.txt,474779,A2,1,0.000181000
dataset/Test-2.txt,474779,A3,1,0.000000000
dataset/Test-2.txt,474779,A4,1,0.000000000
dataset/Test-2.txt,237691,A1,1,0.000159000
dataset/Test-2.txt,237691,A2,1,0.000080000
dataset/Test-2.txt,237691,A3,1,0.000000000
dataset/Test-2.txt,237691,A4,1,0.000000000
dataset/Test-2.txt,286199,A1,1,0.000197000
dataset/Test-2.txt,286199,A2,1,0.000096000
dataset/Test-2.txt,286199,A3,1,0.000001000
dataset/Test-2.txt,286199,A4,1,0.000000000
dataset/Test-2.txt,483163,A1,1,0.000323000
dataset/Test-2.txt,483163,A2,1,0.000162000
dataset/Test-2.txt,483163,A3,1,0.000000000
dataset/Test-2.txt,483163,A4,1,0.000000000
dataset/Test-2.txt,223439,A1,1,0.000150000
dataset/Test-2.txt,223439,A2,1,0.000075000
dataset/Test-2.txt,223439,A3,1,0.000000000
dataset/Test-2.txt,223439,A4,1,0.000001000
dataset/Test-2.txt,327499,A1,1,0.000219000
dataset/Test-2.txt,327499,A2,1,0.000111000
dataset/Test-2.txt,327499,A3,1,0.000000000
dataset/Test-2.txt,327499,A4,1,0.000000000
dataset/Test-2.txt,482789,A1,1,0.000318000
dataset/Test-2.txt,482789,A2,1,0.000154000
dataset/Test-2.txt,482789,A3,1,0.000000000
dataset/Test-2.txt,482789,A4,1,0.000000000
dataset/Test-2.txt,121631,A1,1,0.000078000
dataset/Test-2.txt,121631,A2,1,0.000039000
dataset/Test-2.txt,121631,A3,1,0.000001000
dataset/Test-2.txt,121631,A4,1,0.000000000
dataset/Test-2.txt,1324369,A1,1,0.000843000
dataset/Test-2.txt,1324369,A2,1,0.000423000
dataset/Test-2.txt,1324369,A3,1,0.000001000
dataset/Test-2.txt,1324369,A4,1,0.000001000
dataset/Test-2.txt,1063747,A1,1,0.000677000
dataset/Test-2.txt,1063747,A2,1,0.000339000
dataset/Test-2.txt,1063747,A3,1,0.000001000
dataset/Test-2.txt,1063747,A4,1,0.000001000
dataset/Test-2.txt,1387163,A1,1,0.000883000
dataset/Test-2.txt,1387163,A2,1,0.000441000
dataset/Test-2.txt,1387163,A3,1,0.000000000
dataset/Test-2.txt,1387163,A4,1,0.000000000
dataset/Test-2.txt,1340723,A1,1,0.000853000
dataset/Test-2.txt,1340723,A2,1,0.000431000
dataset/Test-2.txt,1340723,A3,1,0.000002000
dataset/Test-2.txt,1340723,A4,1,0.000001000
dataset/Test-2.txt,1223753,A1,1,0.000775000
dataset/Test-2.txt,1223753,A2,1,0.000372000
dataset/Test-2.txt,1223753,A3,1,0.000001000
dataset/Test-2.txt,1223753,A4,1,0.000000000
dataset/Test-2.txt,1433371,A1,1,0.000872000
dataset/Test-2.txt,1433371,A2,1,0.000438000
dataset/Test-2.txt,1433371,A3,1,0.000001000
dataset/Test-2.txt,1433371,A4,1,0.000000000
dataset/Test-2.txt,1419263,A1,1,0.000864000
dataset/Test-2.txt,1419263,A2,1,0.000445000
dataset/Test-2.txt,1419263,A3,1,0.000001000
dataset/Test-2.txt,1419263,A4,1,0.000002000
dataset/Test-2.txt,1136147,A1,1,0.000698000
dataset/Test-2.txt,1136147,A2,1,0.000345000
dataset/Test-2.txt,1136147,A3,1,0.000001000
dataset/Test-2.txt,1136147,A4,1,0.000000000
dataset/Test-2.txt,1426127,A1,1,0.000867000
dataset/Test-2.txt,1426127,A2,1,0.000434000
dataset/Test-2.txt,1426127,A3,1,0.000001000
dataset/Test-2.txt,1426127,A4,1,0.000000000
dataset/Test-2.txt,1077697,A1,1,0.000648000
dataset/Test-2.txt,1077697,A2,1,0.000315000
dataset/Test-2.txt,1077697,A3,1,0.000001000
dataset/Test-2.txt,1077697,A4,1,0.000001000
dataset/Test-2.txt,10045501,A1,1,0.005864000
dataset/Test-2.txt,10045501,A2,1,0.002839000
dataset/Test-2.txt,10045501,A3,1,0.000002000
dataset/Test-2.txt,10045501,A4,1,0.000001000
dataset/Test-2.txt,10440341,A1,1,0.005801000
dataset/Test-2.txt,10440341,A2,1,0.002825000
dataset/Test-2.txt,10440341,A3,1,0.000002000
dataset/Test-2.txt,10440341,A4,1,0.000001000
dataset/Test-2.txt,10175101,A1,1,0.005430000
dataset/Test-2.txt,10175101,A2,1,0.002651000
dataset/Test-2.txt,10175101,A3,1,0.000001000
dataset/Test-2.txt,10175101,A4,1,0.000001000
dataset/Test-2.txt,10236481,A1,1,0.005292000
dataset/Test-2.txt,10236481,A2,1,0.002585000
dataset/Test-2.txt,10236481,A3,1,0.000002000
dataset/Test-2.txt,10236481,A4,1,0.000001000
dataset/Test-2.txt,10150163,A1,1,0.005109000
dataset/Test-2.txt,10150163,A2,1,0.002503000
dataset/Test-2.txt,10150163,A3,1,0.000002000
dataset/Test-2.txt,10150163,A4,1,0.000001000
dataset/Test-2.txt,10354213,A1,1,0.005131000
dataset/Test-2.txt,10354213,A2,1,0.002560000
dataset/Test-2.txt,10354213,A3,1,0.000003000
dataset/Test-2.txt,10354213,A4,1,0.000001000
dataset/Test-2.txt,10515793,A1,1,0.005202000
dataset/Test-2.txt,10515793,A2,1,0.002593000
dataset/Test-2.txt,10515793,A3,1,0.000002000
dataset/Test-2.txt,10515793,A4,1,0.000001000
dataset/Test-2.txt,10377487,A1,1,0.005125000
dataset/Test-2.txt,10377487,A2,1,0.002582000
dataset/Test-2.txt,10377487,A3,1,0.000001000
dataset/Test-2.txt,10377487,A4,1,0.000001000
dataset/Test-2.txt,10481099,A1,1,0.005254000
dataset/Test-2.txt,10481099,A2,1,0.002588000
dataset/Test-2.txt,10481099,A3,1,0.000002000
dataset/Test-2.txt,10481099,A4,1,0.000002000
dataset/Test-2.txt,10235221,A1,1,0.005047000
dataset/Test-2.txt,10235221,A2,1,0.002550000
dataset/Test-2.txt,10235221,A3,1,0.000002000
dataset/Test-2.txt,10235221,A4,1,0.000001000
dataset/Test-2.txt,100557421,A1,1,0.049805000
dataset/Test-2.txt,100557421,A2,1,0.025376000
dataset/Test-2.txt,100557421,A3,1,0.000005000
dataset/Test-2.txt,100557421,A4,1,0.000002000
dataset/Test-2.txt,100220777,A1,1,0.049598000
dataset/Test-2.txt,100220777,A2,1,0.024813000
dataset/Test-2.txt,100220777,A3,1,0.000005000
dataset/Test-2.txt,100220777,A4,1,0.000003000
dataset/Test-2.txt,100318181,A1,1,0.049568000
dataset/Test-2.txt,100318181,A2,1,0.024794000
dataset/Test-2.txt,100318181,A3,1,0.000006000
dataset/Test-2.txt,100318181,A4,1,0.000003000
dataset/Test-2.txt,100416713,A1,1,0.049714000
dataset/Test-2.txt,100416713,A2,1,0.024803000
dataset/Test-2.txt,100416713,A3,1,0.000005000
dataset/Test-2.txt,100416713,A4,1,0.000003000
dataset/Test-2.txt,100246711,A1,1,0.049559000
dataset/Test-2.txt,100246711,A2,1,0.024819000
dataset/Test-2.txt,100246711,A3,1,0.000005000
dataset/Test-2.txt,100246711,A4,1,0.000003000
dataset/Test-2.txt,100434223,A1,1,0.049886000
dataset/Test-2.txt,100434223,A2,1,0.024926000
dataset/Test-2.txt,100434223,A3,1,0.000006000
dataset/Test-2.txt,100434223,A4,1,0.000002000
dataset/Test-2.txt,100379941,A1,1,0.051974000
dataset/Test-2.txt,100379941,A2,1,0.024833000
dataset/Test-2.txt,100379941,A3,1,0.000005000
dataset/Test-2.txt,100379941,A4,1,0.000003000
dataset/Test-2.txt,100097509,A1,1,0.049574000
dataset/Test-2.txt,100097509,A2,1,0.024724000
dataset/Test-2.txt,100097509,A3,1,0.000006000
dataset/Test-2.txt,100097509,A4,1,0.000003000
dataset/Test-2.txt,100582627,A1,1,0.049665000
dataset/Test-2.txt,100582627,A2,1,0.024906000
dataset/Test-2.txt,100582627,A3,1,0.000005000
dataset/Test-2.txt,100582627,A4,1,0.000002000
dataset/Test-2.txt,100169803,A1,1,0.049413000
dataset/Test-2.txt,100169803,A2,1,0.024711000
dataset/Test-2.txt,100169803,A3,1,0.000005000
dataset/Test-2.txt,100169803,A4,1,0.000004000
dataset/Test-2.txt,1000601213,A1,1,0.499750000
dataset/Test-2.txt,1000601213,A2,1,0.250316000
dataset/Test-2.txt,1000601213,A3,1,0.000016000
dataset/Test-2.txt,1000601213,A4,1,0.000008000
dataset/Test-2.txt,1000494307,A1,1,0.494836000
dataset/Test-2.txt,1000494307,A2,1,0.247161000
dataset/Test-2.txt,1000494307,A3,1,0.000016000
dataset/Test-2.txt,1000494307,A4,1,0.000011000
dataset/Test-2.txt,1000607551,A1,1,0.497273000
dataset/Test-2.txt,1000607551,A2,1,0.247221000
dataset/Test-2.txt,1000607551,A3,1,0.000016000
dataset/Test-2.txt,1000607551,A4,1,0.000008000
dataset/Test-2.txt,1000640033,A1,1,0.497569000
dataset/Test-2.txt,1000640033,A2,1,0.248021000
dataset/Test-2.txt,1000640033,A3,1,0.000016000
dataset/Test-2.txt,1000640033,A4,1,0.000009000
dataset/Test-2.txt,1000521671,A1,1,0.497981000
dataset/Test-2.txt,1000521671,A2,1,0.249370000
dataset/Test-2.txt,1000521671,A3,1,0.000019000
dataset/Test-2.txt,1000521671,A4,1,0.000009000
dataset/Test-2.txt,1000039507,A1,1,0.495358000
dataset/Test-2.txt,1000039507,A2,1,0.246904000
dataset/Test-2.txt,1000039507,A3,1,0.000016000
dataset/Test-2.txt,1000039507,A4,1,0.000008000
dataset/Test-2.txt,1000195519,A1,1,0.497905000
dataset/Test-2.txt,1000195519,A2,1,0.247959000
dataset/Test-2.txt,1000195519,A3,1,0.000016000
dataset/Test-2.txt,1000195519,A4,1,0.000008000
dataset/Test-2.txt,1000338727,A1,1,0.499446000
dataset/Test-2.txt,1000338727,A2,1,0.248473000
dataset/Test-2.txt,1000338727,A3,1,0.000017000
dataset/Test-2.txt,1000338727,A4,1,0.000008000
dataset/Test-2.txt,1000013999,A1,1,0.494272000
dataset/Test-2.txt,1000013999,A2,1,0.247654000
dataset/Test-2.txt,1000013999,A3,1,0.000015000
dataset/Test-2.txt,1000013999,A4,1,0.000008000
dataset/Test-2.txt,1000648063,A1,1,0.496554000
dataset/Test-2.txt,1000648063,A2,1,0.247145000
dataset/Test-2.txt,1000648063,A3,1,0.000016000
dataset/Test-2.txt,1000648063,A4,1,0.000009000
dataset/Test-3.txt,547,A1,1,0.000002000
dataset/Test-3.txt,547,A2,1,0.000001000
dataset/Test-3.txt,547,A3,1,0.000000000
dataset/Test-3.txt,547,A4,1,0.000000000
dataset/Test-3.txt,980,A1,0,0.000000000
dataset/Test-3.txt,980,A2,0,0.000001000
dataset/Test-3.txt,980,A3,0,0.000000000
dataset/Test-3.txt,980,A4,0,0.000000000
dataset/Test-3.txt,835,A1,0,0.000000000
dataset/Test-3.txt,835,A2,0,0.000000000
dataset/Test-3.txt,835,A3,0,0.000000000
dataset/Test-3.txt,835,A4,0,0.000001000
dataset/Test-3.txt,711,A1,0,0.000000000
dataset/Test-3.txt,711,A2,0,0.000000000
dataset/Test-3.txt,711,A3,0,0.000000000
dataset/Test-3.txt,711,A4,0,0.000000000
dataset/Test-3.txt,864,A1,0,0.000001000
dataset/Test-3.txt,864,A2,0,0.000001000
dataset/Test-3.txt,864,A3,0,0.000000000
dataset/Test-3.txt,864,A4,0,0.000001000
dataset/Test-3.txt,339,A1,0,0.000000000
dataset/Test-3.txt,339,A2,0,0.000000000
dataset/Test-3.txt,339,A3,0,0.000000000
dataset/Test-3.txt,339,A4,0,0.000001000
dataset/Test-3.txt,204,A1,0,0.000000000
dataset/Test-3.txt,204,A2,0,0.000000000
dataset/Test-3.txt,204,A3,0,0.000000000
dataset/Test-3.txt,204,A4,0,0.000000000
dataset/Test-3.txt,401,A1,1,0.000001000
dataset/Test-3.txt,401,A2,1,0.000001000
dataset/Test-3.txt,401,A3,1,0.000001000
dataset/Test-3.txt,401,A4,1,0.000000000
dataset/Test-3.txt,148,A1,0,0.000000000
dataset/Test-3.txt,148,A2,0,0.000000000
dataset/Test-3.txt,148,A3,0,0.000000000
dataset/Test-3.txt,148,A4,0,0.000000000
dataset/Test-3.txt,580,A1,0,0.000000000
dataset/Test-3.txt,580,A2,0,0.000000000
dataset/Test-3.txt,580,A3,0,0.000000000
dataset/Test-3.txt,580,A4,0,0.000000000
dataset/Test-3.txt,814,A1,0,0.000001000
dataset/Test-3.txt,814,A2,0,0.000000000
dataset/Test-3.txt,814,A3,0,0.000000000
dataset/Test-3.txt,814,A4,0,0.000000000
dataset/Test-3.txt,479,A1,1,0.000000000
dataset/Test-3.txt,479,A2,1,0.000001000
dataset/Test-3.txt,479,A3,1,0.000000000
dataset/Test-3.txt,479,A4,1,0.000000000
dataset/Test-3.txt,612,A1,0,0.000000000
dataset/Test-3.txt,612,A2,0,0.000000000
dataset/Test-3.txt,612,A3,0,0.000001000
dataset/Test-3.txt,612,A4,0,0.000000000
dataset/Test-3.txt,842,A1,0,0.000000000
dataset/Test-3.txt,842,A2,0,0.000000000
dataset/Test-3.txt,842,A3,0,0.000000000
dataset/Test-3.txt,842,A4,0,0.000001000
dataset/Test-3.txt,902,A1,0,0.000000000
dataset/Test-3.txt,902,A2,0,0.000000000
dataset/Test-3.txt,902,A3,0,0.000000000
dataset/Test-3.txt,902,A4,0,0.000000000
dataset/Test-3.txt,866,A1,0,0.000000000
dataset/Test-3.txt,866,A2,0,0.000001000
dataset/Test-3.txt,866,A3,0,0.000000000
dataset/Test-3.txt,866,A4,0,0.000000000
dataset/Test-3.txt,733,A1,1,0.000000000
dataset/Test-3.txt,733,A2,1,0.000001000
dataset/Test-3.txt,733,A3,1,0.000001000
dataset/Test-3.txt,733,A4,1,0.000000000
dataset/Test-3.txt,652,A1,0,0.000000000
dataset/Test-3.txt,652,A2,0,0.000000000
dataset/Test-3.txt,652,A3,0,0.000000000
dataset/Test-3.txt,652,A4,0,0.000001000
dataset/Test-3.txt,887,A1,1,0.000000000
dataset/Test-3.txt,887,A2,1,0.000000000
dataset/Test-3.txt,887,A3,1,0.000000000
dataset/Test-3.txt,887,A4,1,0.000000000
dataset/Test-3.txt,368,A1,0,0.000000000
dataset/Test-3.txt,368,A2,0,0.000000000
dataset/Test-3.txt,368,A3,0,0.000000000
dataset/Test-3.txt,368,A4,0,0.000001000
dataset/Test-3.txt,489,A1,0,0.000000000
dataset/Test-3.txt,489,A2,0,0.000000000
dataset/Test-3.txt,489,A3,0,0.000001000
dataset/Test-3.txt,489,A4,0,0.000000000
dataset/Test-3.txt,542,A1,0,0.000000000
dataset/Test-3.txt,542,A2,0,0.000000000
dataset/Test-3.txt,542,A3,0,0.000000000
dataset/Test-3.txt,542,A4,0,0.000000000
dataset/Test-3.txt,989,A1,0,0.000000000
dataset/Test-3.txt,989,A2,0,0.000000000
dataset/Test-3.txt,989,A3,0,0.000000000
dataset/Test-3.txt,989,A4,0,0.000000000
dataset/Test-3.txt,776,A1,0,0.000001000
dataset/Test-3.txt,776,A2,0,0.000000000
dataset/Test-3.txt,776,A3,0,0.000000000
dataset/Test-3.txt,776,A4,0,0.000000000
dataset/Test-3.txt,242,A1,0,0.000000000
dataset/Test-3.txt,242,A2,0,0.000000000
dataset/Test-3.txt,242,A3,0,0.000000000
dataset/Test-3.txt,242,A4,0,0.000000000
dataset/Test-3.txt,485,A1,0,0.000000000
dataset/Test-3.txt,485,A2,0,0.000000000
dataset/Test-3.txt,485,A3,0,0.000000000
dataset/Test-3.txt,485,A4,0,0.000000000
dataset/Test-3.txt,242,A1,0,0.000000000
dataset/Test-3.txt,242,A2,0,0.000001000
dataset/Test-3.txt,242,A3,0,0.000000000
dataset/Test-3.txt,242,A4,0,0.000000000
dataset/Test-3.txt,551,A1,0,0.000000000
dataset/Test-3.txt,551,A2,0,0.000000000
dataset/Test-3.txt,551,A3,0,0.000000000
dataset/Test-3.txt,551,A4,0,0.000000000
dataset/Test-3.txt,349,A1,1,0.000000000
dataset/Test-3.txt,349,A2,1,0.000000000
dataset/Test-3.txt,349,A3,1,0.000000000
dataset/Test-3.txt,349,A4,1,0.000001000
dataset/Test-3.txt,126,A1,0,0.000000000
dataset/Test-3.txt,126,A2,0,0.000000000
dataset/Test-3.txt,126,A3,0,0.000000000
dataset/Test-3.txt,126,A4,0,0.000001000
dataset/Test-3.txt,965,A1,0,0.000000000
dataset/Test-3.txt,965,A2,0,0.000000000
dataset/Test-3.txt,965,A3,0,0.000000000
dataset/Test-3.txt,965,A4,0,0.000000000
dataset/Test-3.txt,501,A1,0,0.000000000
dataset/Test-3.txt,501,A2,0,0.000000000
dataset/Test-3.txt,501,A3,0,0.000001000
dataset/Test-3.txt,501,A4,0,0.000000000
dataset/Test-3.txt,380,A1,0,0.000000000
dataset/Test-3.txt,380,A2,0,0.000000000
dataset/Test-3.txt,380,A3,0,0.000000000
dataset/Test-3.txt,380,A4,0,0.000000000
dataset/Test-3.txt,426,A1,0,0.000002000
dataset/Test-3.txt,426,A2,0,0.000000000
dataset/Test-3.txt,426,A3,0,0.000000000
dataset/Test-3.txt,426,A4,0,0.000000000
dataset/Test-3.txt,146,A1,0,0.000000000
dataset/Test-3.txt,146,A2,0,0.000000000
dataset/Test-3.txt,146,A3,0,0.000001000
dataset/Test-3.txt,146,A4,0,0.000000000
dataset/Test-3.txt,127,A1,1,0.000000000
dataset/Test-3.txt,127,A2,1,0.000000000
dataset/Test-3.txt,127,A3,1,0.000000000
dataset/Test-3.txt,127,A4,1,0.000000000
dataset/Test-3.txt,149,A1,1,0.000000000
dataset/Test-3.txt,149,A2,1,0.000000000
dataset/Test-3.txt,149,A3,1,0.000000000
dataset/Test-3.txt,149,A4,1,0.000001000
dataset/Test-3.txt,389,A1,1,0.000000000
dataset/Test-3.txt,389,A2,1,0.000001000
dataset/Test-3.txt,389,A3,1,0.000000000
dataset/Test-3.txt,389,A4,1,0.000000000
dataset/Test-3.txt,794,A1,0,0.000001000
dataset/Test-3.txt,794,A2,0,0.000000000
dataset/Test-3.txt,794,A3,0,0.000000000
dataset/Test-3.txt,794,A4,0,0.000000000
dataset/Test-3.txt,941,A1,1,0.000001000
dataset/Test-3.txt,941,A2,1,0.000001000
dataset/Test-3.txt,941,A3,1,0.000000000
dataset/Test-3.txt,941,A4,1,0.000000000
dataset/Test-3.txt,350,A1,0,0.000000000
dataset/Test-3.txt,350,A2,0,0.000000000
dataset/Test-3.txt,350,A3,0,0.000000000
dataset/Test-3.txt,350,A4,0,0.000000000
dataset/Test-3.txt,881,A1,1,0.000000000
dataset/Test-3.txt,881,A2,1,0.000001000
dataset/Test-3.txt,881,A3,1,0.000000000
dataset/Test-3.txt,881,A4,1,0.000001000
dataset/Test-3.txt,693,A1,0,0.000000000
dataset/Test-3.txt,693,A2,0,0.000000000
dataset/Test-3.txt,693,A3,0,0.000000000
dataset/Test-3.txt,693,A4,0,0.000000000
dataset/Test-3.txt,588,A1,0,0.000000000
dataset/Test-3.txt,588,A2,0,0.000000000
dataset/Test-3.txt,588,A3,0,0.000000000
dataset/Test-3.txt,588,A4,0,0.000000000
dataset/Test-3.txt,925,A1,0,0.000000000
dataset/Test-3.txt,925,A2,0,0.000001000
dataset/Test-3.txt,925,A3,0,0.000000000
dataset/Test-3.txt,925,A4,0,0.000000000
dataset/Test-3.txt,227,A1,1,0.000000000
dataset/Test-3.txt,227,A2,1,0.000000000
dataset/Test-3.txt,227,A3,1,0.000000000
dataset/Test-3.txt,227,A4,1,0.000000000
dataset/Test-3.txt,634,A1,0,0.000000000
dataset/Test-3.txt,634,A2,0,0.000000000
dataset/Test-3.txt,634,A3,0,0.000000000
dataset/Test-3.txt,634,A4,0,0.000001000
dataset/Test-3.txt,537,A1,0,0.000000000
dataset/Test-3.txt,537,A2,0,0.000000000
dataset/Test-3.txt,537,A3,0,0.000000000
dataset/Test-3.txt,537,A4,0,0.000000000
dataset/Test-3.txt,178,A1,0,0.000001000
dataset/Test-3.txt,178,A2,0,0.000000000
dataset/Test-3.txt,178,A3,0,0.000000000
dataset/Test-3.txt,178,A4,0,0.000000000
dataset/Test-3.txt,203,A1,0,0.000000000
dataset/Test-3.txt,203,A2,0,0.000001000
dataset/Test-3.txt,203,A3,0,0.000000000
dataset/Test-3.txt,203,A4,0,0.000000000
dataset/Test-3.txt,918,A1,0,0.000000000
dataset/Test-3.txt,918,A2,0,0.000000000
dataset/Test-3.txt,918,A3,0,0.000000000
dataset/Test-3.txt,918,A4,0,0.000000000
dataset/Test-3.txt,370,A1,0,0.000000000
dataset/Test-3.txt,370,A2,0,0.000000000
dataset/Test-3.txt,370,A3,0,0.000000000
dataset/Test-3.txt,370,A4,0,0.000000000
dataset/Test-3.txt,387,A1,0,0.000001000
dataset/Test-3.txt,387,A2,0,0.000000000
dataset/Test-3.txt,387,A3,0,0.000001000
dataset/Test-3.txt,387,A4,0,0.000000000
dataset/Test-3.txt,727,A1,1,0.000001000
dataset/Test-3.txt,727,A2,1,0.000000000
dataset/Test-3.txt,727,A3,1,0.000000000
dataset/Test-3.txt,727,A4,1,0.000000000
dataset/Test-3.txt,944,A1,0,0.000000000
dataset/Test-3.txt,944,A2,0,0.000000000
dataset/Test-3.txt,944,A3,0,0.000001000
dataset/Test-3.txt,944,A4,0,0.000000000
dataset/Test-3.txt,146,A1,0,0.000000000
dataset/Test-3.txt,146,A2,0,0.000000000
dataset/Test-3.txt,146,A3,0,0.000000000
dataset/Test-3.txt,146,A4,0,0.000000000
dataset/Test-3.txt,429,A1,0,0.000000000
dataset/Test-3.txt,429,A2,0,0.000002000
dataset/Test-3.txt,429,A3,0,0.000000000
dataset/Test-3.txt,429,A4,0,0.000000000
dataset/Test-3.txt,802,A1,0,0.000001000
dataset/Test-3.txt,802,A2,0,0.000000000
dataset/Test-3.txt,802,A3,0,0.000001000
dataset/Test-3.txt,802,A4,0,0.000000000
dataset/Test-3.txt,389,A1,1,0.000000000
dataset/Test-3.txt,389,A2,1,0.000000000
dataset/Test-3.txt,389,A3,1,0.000000000
dataset/Test-3.txt,389,A4,1,0.000000000
dataset/Test-3.txt,477,A1,0,0.000000000
dataset/Test-3.txt,477,A2,0,0.000000000
dataset/Test-3.txt,477,A3,0,0.000001000
dataset/Test-3.txt,477,A4,0,0.000000000
dataset/Test-3.txt,626,A1,0,0.000000000
dataset/Test-3.txt,626,A2,0,0.000000000
dataset/Test-3.txt,626,A3,0,0.000000000
dataset/Test-3.txt,626,A4,0,0.000000000
dataset/Test-3.txt,357,A1,0,0.000000000
dataset/Test-3.txt,357,A2,0,0.000001000
dataset/Test-3.txt,357,A3,0,0.000001000
dataset/Test-3.txt,357,A4,0,0.000000000
dataset/Test-3.txt,591,A1,0,0.000001000
dataset/Test-3.txt,591,A2,0,0.000001000
dataset/Test-3.txt,591,A3,0,0.000000000
dataset/Test-3.txt,591,A4,0,0.000000000
dataset/Test-3.txt,695,A1,0,0.000000000
dataset/Test-3.txt,695,A2,0,0.000000000
dataset/Test-3.txt,695,A3,0,0.000000000
dataset/Test-3.txt,695,A4,0,0.000000000
dataset/Test-3.txt,392,A1,0,0.000000000
dataset/Test-3.txt,392,A2,0,0.000001000
dataset/Test-3.txt,392,A3,0,0.000000000
dataset/Test-3.txt,392,A4,0,0.000000000
dataset/Test-3.txt,493,A1,0,0.000000000
dataset/Test-3.txt,493,A2,0,0.000000000
dataset/Test-3.txt,493,A3,0,0.000000000
dataset/Test-3.txt,493,A4,0,0.000000000
dataset/Test-3.txt,200,A1,0,0.000000000
dataset/Test-3.txt,200,A2,0,0.000000000
dataset/Test-3.txt,200,A3,0,0.000001000
dataset/Test-3.txt,200,A4,0,0.000001000
dataset/Test-3.txt,772,A1,0,0.000000000
dataset/Test-3.txt,772,A2,0,0.000000000
dataset/Test-3.txt,772,A3,0,0.000001000
dataset/Test-3.txt,772,A4,0,0.000000000
dataset/Test-3.txt,577,A1,1,0.000001000
dataset/Test-3.txt,577,A2,1,0.000000000
dataset/Test-3.txt,577,A3,1,0.000000000
dataset/Test-3.txt,577,A4,1,0.000000000
dataset/Test-3.txt,697,A1,0,0.000000000
dataset/Test-3.txt,697,A2,0,0.000001000
dataset/Test-3.txt,697,A3,0,0.000000000
